,Unnamed: 0,No.,Email address,Gender,Last Name,First Name,Smoking,Alchohol,Uni,Nationality,School,Major,Habit,Roommate
1750,1750,1750,guttural@sina.com,male,Leonard,Beverly,no,no,lb2408,Pakistan,GSAPP,Neuroscience & Behavior,Night Owl,Yes
1751,1751,1751,galactic@qq.com,male,Oliver,Tracy,no,no,ot1816,Macedonia,SEAS,Music,Night Owl,Yes
1752,1752,1752,pensive@gmail.com,male,Ted,Camille,yes,no,tc2346,Botswana,CJS,Computer Science,Night Owl,Yes
1753,1753,1753,displeased@icloud.com,male,Electra,Sabrina,yes,no,es1339,Iraq,SEAS,American Studies,Early Bird,Yes
1754,1754,1754,verifiable@yahoo.com,male,Louise,Nigel,no,yes,ln2497,Georgia,GSAPP,Comparative Literature & Society,Night Owl,Yes
1755,1755,1755,forested@yahoo.com,female,Lew,Julius,no,no,lj4402,Iceland,UTS,Computer Science,Night Owl,Yes
1756,1756,1756,concurrent@hotmail.com,female,Cowper,Virginia,no,no,cv9198,Burkina Faso,GSAPP,Film & Media Studies,Night Owl,Yes
1757,1757,1757,oilrich@outlook.com,male,Clare,Sabina,yes,yes,cs6122,Chile,CC,Mathematics,Early Bird,Yes
1758,1758,1758,facile@msn.com,male,Attlee,Annabelle,no,no,aa4923,Armenia,MSPH,Economics,Night Owl,Yes
1759,1759,1759,drowning@gmail.com,male,Shelley,Abbott,no,no,sa1603,Panama,SGS,American Studies,Early Bird,Yes
1760,1760,1760,nonpolitical@yahoo.com,female,Southey,Prudence,yes,no,sp1994,Glorioso Islands,CJS,Creative Writing,Early Bird,Yes
1761,1761,1761,paltry@qq.com,male,Spencer,Glenn,no,yes,sg5691,Burkina Faso,GSAS,Computer Science,Night Owl,Yes
1762,1762,1762,unwrapped@att.net,female,Louisa,Enid,yes,no,le4901,Tokelau,UTS,Music,Early Bird,Yes
1763,1763,1763,bigcity@mac.com,female,Macaulay,Charles,no,no,mc4737,Saudi Arabia,GSAPP,Industrial Engineering & Operations Research,Night Owl,Yes
1764,1764,1764,measuring@gmail.com,female,Berkeley,Sally,no,yes,bs6150,Belarus,SEAS,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
1765,1765,1765,fouryearold@mac.com,male,Richards,Nora,no,no,rn1608,Germany,CC,East Asian Studies,Night Owl,Yes
1766,1766,1766,generative@gmail.com,female,Bruno,Eartha,yes,yes,be1079,Spratly Islands,UTS,East Asian Studies,Night Owl,Yes
1767,1767,1767,standby@yahoo.com,female,Burns,Kama,no,yes,bk9841,Guernsey,Nursing,Civil Engineering,Night Owl,Yes
1768,1768,1768,undamaged@msn.com,male,Oscar,Monica,yes,no,om2532,Mayotte,GSAPP,Mathematics,Night Owl,Yes
1769,1769,1769,pensive@outlook.com,female,Woolley,Agnes,yes,yes,wa6968,Denmark,CLS,Industrial Engineering & Operations Research,Early Bird,Yes
1770,1770,1770,dissenting@hotmail.com,male,Patience,Gustave,no,no,pg1321,Tunisia,BC,Mathematics,Early Bird,Yes
1771,1771,1771,subsidized@gmail.com,male,Whittier,Gail,no,no,wg9476,Tunisia,TC,Physics,Night Owl,Yes
1772,1772,1772,absorbing@msn.com,male,Carpenter,Vincent,no,no,cv1218,Maldives,GSAPP,Creative Writing,Early Bird,Yes
1773,1773,1773,devilish@icloud.com,male,Eugen,Osborn,yes,yes,eo2638,Kazakhstan,CLS,Electrical Engineering,Night Owl,Yes
1774,1774,1774,unscathed@msn.com,male,Jessie,Boyce,no,no,jb6947,Israel,JTS,Chemistry,Night Owl,Yes
1775,1775,1775,stepbystep@hotmail.com,female,MacArthur,Meredith,no,no,mm9988,Kenya,BC,Chemistry,Early Bird,Yes
1776,1776,1776,thematic@sina.com,male,Edison,Milo,yes,no,em1551,Portugal,GSAS,Biomedical Engineering,Early Bird,Yes
1777,1777,1777,bigtime@mac.com,female,Hal,Corey,yes,no,hc6832,Senegal,CBS,Electrical Engineering,Night Owl,Yes
1778,1778,1778,squeaky@gmail.com,female,Marner,Baird,yes,yes,mb4060,United Kingdom,VCPS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
1779,1779,1779,anatomical@msn.com,female,Orlando,Murphy,no,no,om6788,Nauru,VCPS,Biochemistry,Early Bird,Yes
1780,1780,1780,discontented@yahoo.com,female,Birrell,Dawn,no,no,bd4823,Jamaica,CBS,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
1781,1781,1781,discredited@icloud.com,male,Steinbeck,Blair,no,yes,sb8183,Denmark,SPS,Sustainable Development,Early Bird,Yes
1782,1782,1782,autumnal@sina.com,male,Ford,Lionel,no,no,fl8307,Moldova,SPS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
1783,1783,1783,wont@icloud.com,male,Clapham,Angelo,yes,yes,ca9019,Saint Kitts and Nevis,GSAS,Civil Engineering,Early Bird,Yes
1784,1784,1784,pentup@qq.com,male,Rosalind,Joyce,yes,yes,rj7816,Russia,VCPS,Biology,Night Owl,Yes
1785,1785,1785,outoftown@yahoo.com,female,Coleridge,Kelly,yes,no,ck9799,Austria,Nursing,French,Night Owl,Yes
1786,1786,1786,welltrained@gmail.com,female,Adam,Denise,yes,no,ad7089,Jordan,CCS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
1787,1787,1787,streamlined@yahoo.com,male,Newman,Zora,no,yes,nz8030,Uzbekistan,VCPS,Comparative Literature & Society,Night Owl,Yes
1788,1788,1788,untroubled@att.net,female,Roosevelt,Marjorie,yes,no,rm4129,Serbia and Montenegro,BC,Business Management,Early Bird,Yes
1789,1789,1789,unoccupied@att.net,male,Ann,Sherry,no,no,as5416,Zambia,Medicine,Electrical Engineering,Night Owl,Yes
1790,1790,1790,blackhaired@msn.com,male,Macadam,Bert,no,no,mb7372,Macedonia,SIPA,Visual Arts,Early Bird,Yes
1791,1791,1791,veterinary@163.com,male,Christian,Daisy,no,yes,cd6696,American Samoa,CJS,Sustainable Development,Early Bird,Yes
1792,1792,1792,meditative@att.net,female,Gilbert,Randolph,no,yes,gr6579,Oman,SSW,Philosophy,Night Owl,Yes
1793,1793,1793,pissed@sina.com,male,Felton,Page,yes,yes,fp3650,Guernsey,CBS,Chemical Engineering,Night Owl,Yes
1794,1794,1794,creepy@163.com,female,Christ,Diana,no,no,cd6581,Saint Pierre and Miquelon,SSW,Political Science,Early Bird,Yes
1795,1795,1795,enriched@126.com,male,Thomas,Eleanore,yes,no,te1090,Gambia,GSAPP,Industrial Engineering & Operations Research,Night Owl,Yes
1796,1796,1796,jeweled@icloud.com,male,Carl,Ternence,yes,yes,ct4704,Namibia,JTS,American Studies,Early Bird,Yes
1797,1797,1797,inherited@msn.com,female,Walkley,Leila,yes,no,wl9402,Marshall Islands,CC,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
1798,1798,1798,noxious@gmail.com,male,Franklin,Cathy,yes,yes,fc4173,Sierra Leone,SGS,Creative Writing,Night Owl,Yes
1799,1799,1799,angelic@hotmail.com,male,Anthony,Maxine,yes,no,am9259,Lesotho,Nursing,Civil Engineering,Night Owl,Yes
1800,1800,1800,weakened@gmail.com,female,Daniel,Heloise,yes,no,dh9125,Netherlands,GSAS,Biochemistry,Night Owl,Yes
1801,1801,1801,mediumsize@att.net,male,Yale,Bradley,no,no,yb2131,Honduras,Nursing,French,Early Bird,Yes
1802,1802,1802,unbridled@hotmail.com,male,John,Horace,yes,no,jh9217,Saint Pierre and Miquelon,SSW,Visual Arts,Early Bird,Yes
1803,1803,1803,numbered@msn.com,female,Meredith,Marcia,no,yes,mm3549,Netherlands,CC,Electrical Engineering,Night Owl,Yes
1804,1804,1804,heedless@qq.com,female,Rusk,Elvira,no,yes,re5190,Honduras,UTS,American Studies,Early Bird,Yes
1805,1805,1805,stellar@mac.com,female,Aly,Liz,no,yes,al8212,United Kingdom,CLS,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
1806,1806,1806,wanted@msn.com,male,Chamberlain,Jane,yes,no,cj9666,Belarus,CBS,Visual Arts,Night Owl,Yes
1807,1807,1807,consular@icloud.com,male,Whitehead,Raymond,no,no,wr6821,Navassa Island,VCPS,Chemical Engineering,Night Owl,Yes
1808,1808,1808,unchecked@hotmail.com,female,Dennis,Adela,yes,yes,da2840,Israel,CJS,Psychology,Early Bird,Yes
1809,1809,1809,concise@yahoo.com,female,Bell,Tom,yes,yes,bt7160,New Zealand,Medicine,History,Night Owl,Yes
1810,1810,1810,readymade@sina.com,female,Middleton,Stanford,no,no,ms3198,Slovenia,CCS,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
1811,1811,1811,unprofitable@sina.com,female,Nathaniei,Antony,yes,yes,na7071,Bahrain,SIPA,American Studies,Early Bird,Yes
1812,1812,1812,coiled@icloud.com,female,Isabel,Yves,yes,yes,iy7398,Uzbekistan,UTS,Anthropology,Early Bird,Yes
1813,1813,1813,alright@sina.com,male,Defoe,Hilary,no,no,dh9623,Armenia,CBS,Physics,Night Owl,Yes
1814,1814,1814,depleted@qq.com,male,Jenny,Edmund,no,yes,je7500,Poland,CBS,East Asian Studies,Night Owl,Yes
1815,1815,1815,endearing@att.net,female,Halifax,Odelette,yes,no,ho9340,Venezuela,GSAPP,Human Rights,Night Owl,Yes
1816,1816,1816,underprivileged@126.com,female,Owen,Morgan,no,no,om1086,Israel,TC,Biochemistry,Night Owl,Yes
1817,1817,1817,tried@outlook.com,female,Haywood,Cliff,no,no,hc9327,Slovakia,CC,Creative Writing,Early Bird,Yes
1818,1818,1818,pitched@att.net,male,Aledk,Steven,no,no,as4195,Spratly Islands,GSAPP,Chemistry,Night Owl,Yes
1819,1819,1819,hardnosed@icloud.com,male,Susan,Armand,no,no,sa3244,Niger,CJS,Human Rights,Night Owl,Yes
1820,1820,1820,invincible@att.net,female,Gibbon,Vera,no,yes,gv5183,United Kingdom,VCPS,Film & Media Studies,Early Bird,Yes
1821,1821,1821,infantile@qq.com,female,Dick,Dylan,no,yes,dd7079,Antarctica,CLS,Chemical Engineering,Night Owl,Yes
1822,1822,1822,discerning@hotmail.com,male,Mathilda,Mandel,yes,yes,mm1048,Venezuela,MSPH,French,Night Owl,Yes
1823,1823,1823,lefthand@att.net,female,Noah,Jo,yes,no,nj3114,Antarctica,CJS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
1824,1824,1824,grizzled@outlook.com,female,Nancy,Ron,no,no,nr8230,Colombia,SIPA,Creative Writing,Early Bird,Yes
1825,1825,1825,vanquished@mac.com,female,Gallacher,Herbert,yes,yes,gh4347,Timor-Leste,BC,Economics,Night Owl,Yes
1826,1826,1826,overturned@gmail.com,male,Ramsden,Adair,yes,no,ra4427,Montserrat,GSAS,Modern Languages,Night Owl,Yes
1827,1827,1827,undifferentiated@mac.com,male,Zangwill,Jerome,yes,yes,zj8341,North Korea,Arts,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
1828,1828,1828,humanistic@msn.com,female,Doris,Carol,yes,yes,dc4877,Bermuda,SSW,Music,Early Bird,Yes
1829,1829,1829,jaded@icloud.com,male,Beerbohm,Carter,yes,no,bc5193,Saint Kitts and Nevis,Nursing,Chemical Engineering,Night Owl,Yes
1830,1830,1830,treelined@mac.com,female,Michelson,Amelia,yes,no,ma5769,Lebanon,Medicine,Mathematics,Night Owl,Yes
1831,1831,1831,geopolitical@yahoo.com,female,Trevelyan,Gemma,yes,yes,tg6774,Burundi,BC,Creative Writing,Early Bird,Yes
1832,1832,1832,devilish@icloud.com,female,Adelaide,Walter,yes,no,aw9183,Swaziland,CBS,Creative Writing,Early Bird,Yes
1833,1833,1833,eighthour@icloud.com,male,Thodore,Salome,yes,yes,ts1297,Tromelin Island,GSAPP,Modern Languages,Night Owl,Yes
1834,1834,1834,bloodstained@gmail.com,male,Bessie,Cleveland,yes,yes,bc3158,Peru,CJS,Philosophy,Early Bird,Yes
1835,1835,1835,concave@icloud.com,male,Austin,Dana,no,no,ad3314,Fiji,Nursing,Mechanical Engineering,Early Bird,Yes
1836,1836,1836,uppermiddleclass@163.com,female,Caroline,Baron,yes,no,cb6148,Falkland Islands,TC,Biomedical Engineering,Night Owl,Yes
1837,1837,1837,beaming@outlook.com,female,Dan,Drew,no,no,dd2009,Martinique,Arts,Modern Languages,Early Bird,Yes
1838,1838,1838,feisty@gmail.com,male,Barton,Amy,yes,no,ba1375,Georgia,UTS,Biochemistry,Early Bird,Yes
1839,1839,1839,neurological@163.com,male,Hodge,Winni,yes,yes,hw3240,South Africa,TC,History,Night Owl,Yes
1840,1840,1840,searching@gmail.com,male,Gaskell,Dwight,yes,yes,gd7226,Turkey,CLS,Biology,Night Owl,Yes
1841,1841,1841,commensurate@icloud.com,female,Maltz,Patrick,no,no,mp7352,Solomon Islands,CBS,Earth & Environmental Engineering,Night Owl,Yes
1842,1842,1842,ravaged@msn.com,female,Dolly,Page,no,no,dp4900,Poland,SPS,Mechanical Engineering,Night Owl,Yes
1843,1843,1843,uninteresting@msn.com,female,Ralph,Rachel,yes,yes,rr1385,Belarus,CC,Political Science,Early Bird,Yes
1844,1844,1844,judicious@yahoo.com,male,Lee,Godfery,yes,yes,lg2541,Kiribati,SPS,Mechanical Engineering,Early Bird,Yes
1845,1845,1845,coincidental@yahoo.com,female,Kelley,Jay,yes,no,kj9010,Mozambique,GSAPP,Creative Writing,Early Bird,Yes
1846,1846,1846,proverbial@163.com,male,Dickey,Myrna,yes,yes,dm6161,Croatia,TC,Civil Engineering,Night Owl,Yes
1847,1847,1847,fishy@gmail.com,male,Meg,Esther,no,yes,me7947,Czech Republic,CJS,Biomedical Engineering,Early Bird,Yes
1848,1848,1848,geopolitical@yahoo.com,male,Jones,Prima,yes,no,jp6621,Uruguay,Nursing,Art History,Night Owl,Yes
1849,1849,1849,pedagogical@163.com,female,Thorndike,Crystal,no,yes,tc5329,Liechtenstein,GSAPP,History,Early Bird,Yes
1850,1850,1850,indeterminate@mac.com,female,Bloomer,Doris,yes,no,bd8485,Malaysia,BC,Human Rights,Night Owl,Yes
1851,1851,1851,crusty@qq.com,female,Tommy,Christine,no,yes,tc6688,Ireland,BC,Economics,Night Owl,Yes
1852,1852,1852,oilrich@gmail.com,male,Fox,Maureen,no,yes,fm9838,Lithuania,SIPA,Comparative Literature & Society,Night Owl,Yes
1853,1853,1853,rabid@sina.com,male,Fielding,Vanessa,yes,yes,fv5555,San Marino,CCS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
1854,1854,1854,symmetrical@gmail.com,female,Pepys,Valentine,no,no,pv2763,Venezuela,JTS,Comparative Literature & Society,Night Owl,Yes
1855,1855,1855,factional@icloud.com,male,Carmen,Buck,no,no,cb6895,Nauru,CBS,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
1856,1856,1856,senatorial@gmail.com,female,Hugh,Tyler,no,no,ht6520,Haiti,SIPA,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
1857,1857,1857,extraneous@yahoo.com,female,Stephen,John,yes,yes,sj2663,Pakistan,CBS,Film & Media Studies,Night Owl,Yes
1858,1858,1858,favourite@qq.com,female,Petty,Verne,yes,no,pv9953,Mali,SGS,Comparative Literature & Society,Night Owl,Yes
1859,1859,1859,chaste@163.com,male,Harrington,Adonis,no,no,ha3911,Sao Tome and Principe,BC,Chemistry,Night Owl,Yes
1860,1860,1860,functioning@gmail.com,female,Gunther,Boris,no,yes,gb2109,Norfolk Island,GSAPP,Biomedical Engineering,Early Bird,Yes
1861,1861,1861,alternating@gmail.com,male,Dickens,Adam,yes,no,da2222,Benin,SGS,History,Early Bird,Yes
1862,1862,1862,manipulative@gmail.com,female,Brook,Oswald,no,yes,bo6738,Uzbekistan,CBS,Creative Writing,Night Owl,Yes
1863,1863,1863,softspoken@att.net,female,Jonson,Hogan,no,yes,jh9768,Ireland,UTS,Chemical Engineering,Night Owl,Yes
1864,1864,1864,unoccupied@yahoo.com,female,Asheley,Burgess,no,yes,ab7636,Juan de Nova Island,SSW,Music,Early Bird,Yes
1865,1865,1865,sixfoot@126.com,female,Pansy,Elizabeth,no,no,pe1130,Wake Island,SEAS,History,Night Owl,Yes
1866,1866,1866,contractual@qq.com,female,Stuart,Kerr,no,no,sk9035,Azerbaijan,TC,Political Science,Night Owl,Yes
1867,1867,1867,illfitting@gmail.com,male,Nelson,Merlin,no,yes,nm2563,Paraguay,VCPS,History,Night Owl,Yes
1868,1868,1868,overworked@163.com,female,Stilwell,Valentina,yes,no,sv9248,Namibia,GSAS,Chemical Engineering,Night Owl,Yes
1869,1869,1869,unrestricted@gmail.com,male,Abbott,Xaviera,no,no,ax3353,Lebanon,SSW,Chemistry,Early Bird,Yes
1870,1870,1870,knotted@qq.com,male,Margery,Shirley,yes,yes,ms8392,Kuwait,UTS,Industrial Engineering & Operations Research,Night Owl,Yes
1871,1871,1871,galvanized@sina.com,male,Simon,Darren,no,no,sd5601,Sudan,SGS,Creative Writing,Night Owl,Yes
1872,1872,1872,repugnant@icloud.com,male,Catharine,Felix,yes,no,cf8134,Paraguay,CBS,East Asian Studies,Night Owl,Yes
1873,1873,1873,earthen@sina.com,male,Hart,Howar,yes,yes,hh2969,Marshall Islands,BC,East Asian Studies,Night Owl,Yes
1874,1874,1874,vanishing@hotmail.com,female,Carnegie,Mignon,no,yes,cm8055,Oman,MSPH,French,Night Owl,Yes
1875,1875,1875,snowcovered@qq.com,female,Katrine,Kirk,yes,yes,kk2553,Ireland,CLS,Sustainable Development,Night Owl,Yes
1876,1876,1876,superhuman@msn.com,female,Joe,Michelle,yes,no,jm7127,Kiribati,JTS,Business Management,Early Bird,Yes
1877,1877,1877,fertilized@msn.com,female,Bartlett,Mag,yes,no,bm8647,Guinea-Bissau,CBS,East Asian Studies,Night Owl,Yes
1878,1878,1878,upperclass@yahoo.com,female,Twain,Maggie,yes,yes,tm7991,Mexico,SSW,English,Early Bird,Yes
1879,1879,1879,inhospitable@gmail.com,female,Sally,Betty,yes,no,sb7929,Singapore,CBS,History,Early Bird,Yes
1880,1880,1880,scraping@163.com,female,Yonng,Rod,no,no,yr7437,Turkmenistan,BC,Mathematics,Early Bird,Yes
1881,1881,1881,selfserving@hotmail.com,male,Gissing,Hiram,no,yes,gh4438,Haiti,BC,Creative Writing,Night Owl,Yes
1882,1882,1882,overbearing@att.net,male,Billy,Calvin,no,yes,bc7719,Bosnia and Herzegovina,CLS,Chemistry,Early Bird,Yes
1883,1883,1883,castiron@icloud.com,female,Alsopp,Joanna,no,no,aj9565,Turkmenistan,BC,Earth & Environmental Engineering,Night Owl,Yes
1884,1884,1884,contested@qq.com,female,Hudson,Constance,no,yes,hc2118,Monaco,CCS,East Asian Studies,Night Owl,Yes
1885,1885,1885,highfiber@gmail.com,female,Wilcox,Kyle,no,yes,wk7659,Lebanon,GSAPP,Comparative Literature & Society,Early Bird,Yes
1886,1886,1886,societal@126.com,female,Buckle,Rudolf,no,no,br1386,Sudan,GSAPP,Biology,Night Owl,Yes
1887,1887,1887,crummy@163.com,male,Spenser,Linda,yes,yes,sl9504,China,SSW,Modern Languages,Night Owl,Yes
1888,1888,1888,semifinal@126.com,female,Hewlett,Clare,yes,yes,hc4364,Central African Republic,GSAPP,Business Management,Early Bird,Yes
1889,1889,1889,biased@outlook.com,female,Rayleign,Nat,no,no,rn2905,Singapore,MSPH,American Studies,Early Bird,Yes
1890,1890,1890,unscathed@att.net,female,Piers,Ula,no,no,pu8515,Cuba,GSAPP,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
1891,1891,1891,quixotic@msn.com,male,Barrett,Curitis,no,no,bc1283,Togo,SGS,Creative Writing,Night Owl,Yes
1892,1892,1892,reputable@icloud.com,female,Martha,Arno,no,no,ma4479,Syria,GSAPP,French,Early Bird,Yes
1893,1893,1893,postWorld@sina.com,male,Pollitt,Chasel,yes,no,pc7043,Iceland,CC,Industrial Engineering & Operations Research,Night Owl,Yes
1894,1894,1894,fourhour@gmail.com,female,Thackeray,Earl,yes,yes,te9878,Germany,JTS,Neuroscience & Behavior,Early Bird,Yes
1895,1895,1895,trampled@sina.com,male,Houston,Amanda,yes,no,ha7696,Croatia,CCS,English,Early Bird,Yes
1896,1896,1896,antiAmerican@yahoo.com,male,Freeman,Alexander,no,no,fa2685,Mauritius,Medicine,Biochemistry,Early Bird,Yes
1897,1897,1897,spherical@yahoo.com,female,Washington,Yetta,no,no,wy8967,Croatia,CCS,Human Rights,Early Bird,Yes
1898,1898,1898,farfetched@outlook.com,female,Belle,Tina,no,yes,bt6932,Spain,GSAPP,Chemistry,Night Owl,Yes
1899,1899,1899,impressed@msn.com,male,Tours,Laurel,yes,no,tl9620,Samoa,SIPA,French,Early Bird,Yes
1900,1900,1900,indecisive@gmail.com,female,Pitman,Katherine,no,no,pk1410,Jan Mayen,SGS,Computer Science,Night Owl,Yes
1901,1901,1901,doctrinal@yahoo.com,female,Michael,Adelaide,yes,yes,ma9038,United States,CC,English,Early Bird,Yes
1902,1902,1902,exhilarated@icloud.com,female,Wyatt,Darnell,yes,no,wd5723,Equatorial Guinea,VCPS,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
1903,1903,1903,womanly@163.com,male,Vincent,Sebastiane,yes,no,vs4994,Jordan,VCPS,Electrical Engineering,Night Owl,Yes
1904,1904,1904,ablebodied@126.com,female,Dillon,Queena,no,no,dq6713,Montserrat,Medicine,Music,Night Owl,Yes
1905,1905,1905,graying@gmail.com,male,Katharine,Matthew,yes,no,km2829,Chile,GSAPP,Business Management,Night Owl,Yes
1906,1906,1906,dysfunctional@icloud.com,male,Ricardo,Lynn,yes,yes,rl6742,Kiribati,BC,Industrial Engineering & Operations Research,Night Owl,Yes
1907,1907,1907,stressful@outlook.com,male,Raglan,Will,no,yes,rw4958,United Kingdom,GSAS,Biomedical Engineering,Night Owl,Yes
1908,1908,1908,doctrinal@hotmail.com,female,Asheley,Regan,yes,yes,ar2823,Indonesia,Medicine,Music,Night Owl,Yes
1909,1909,1909,liberating@gmail.com,female,Bennett,Alfred,yes,no,ba2777,Falkland Islands,BC,East Asian Studies,Night Owl,Yes
1910,1910,1910,militaryindustrial@126.com,female,More,Marian,no,yes,mm7002,Marshall Islands,SIPA,Biomedical Engineering,Early Bird,Yes
1911,1911,1911,snarling@gmail.com,female,Chesterton,Ogden,yes,yes,co6174,Nepal,GSAPP,Computer Science,Night Owl,Yes
1912,1912,1912,judicious@outlook.com,male,Becky,Zachary,no,no,bz1918,Kyrgyzstan,SPS,Industrial Engineering & Operations Research,Night Owl,Yes
1913,1913,1913,lumbering@outlook.com,male,Toland,Brady,yes,yes,tb8409,Georgia,UTS,Earth & Environmental Engineering,Early Bird,Yes
1914,1914,1914,unseemly@msn.com,male,Kathleen,Bertha,yes,yes,kb6142,Tokelau,Medicine,East Asian Studies,Night Owl,Yes
1915,1915,1915,acoustic@sina.com,male,Cook,Edgar,yes,no,ce8882,Vanuatu,SSW,Biology,Early Bird,Yes
1916,1916,1916,sixday@hotmail.com,male,Norton,Dunn,no,yes,nd4711,Fiji,CLS,East Asian Studies,Night Owl,Yes
1917,1917,1917,rolled@163.com,female,Elinor,Georgia,yes,no,eg8149,Eritrea,SGS,Computer Science,Early Bird,Yes
1918,1918,1918,conditional@gmail.com,female,Arnold,Nick,yes,no,an1464,Faroe Islands,VCPS,English,Night Owl,Yes
1919,1919,1919,afterward@icloud.com,male,Asheley,Patricia,yes,no,ap8069,New Zealand,CBS,Visual Arts,Night Owl,Yes
1920,1920,1920,uppermiddleclass@hotmail.com,female,Tracy,Vito,no,no,tv5465,Iraq,UTS,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
1921,1921,1921,winsome@msn.com,female,Arthur,Iris,yes,yes,ai7723,Europa Island,UTS,Visual Arts,Early Bird,Yes
1922,1922,1922,enticing@hotmail.com,male,Douglass,Archer,no,no,da5346,Ecuador,GSAPP,Visual Arts,Night Owl,Yes
